male,female,male_quantized,female_quantized
0.8658389136904762,0.5567801339285714,5,3
0.9856305803571429,0.008417038690476164,5,1
0.9711902255103702,0.037916365123930484,5,1
0.9880951472691127,0.007023856753394675,5,1
0.9714006696428571,0.10598028273809523,5,1
0.981597173781622,0.0005456833612351719,5,1
0.987549554734003,0.0005456833612351719,5,1
0.29146830240885413,0.9684524536132812,2,5
0.9743768601190477,0.025623139880952328,5,1
0.9922340029761905,0.019670758928571397,5,1
0.780753907703218,0.2847222827729725,4,2
0.7986110505603609,0.39781752086821054,4,2
0.9105159214564732,0.08353169759114587,5,1
0.5249720982142857,0.8619326636904762,3,5
0.9771328880673363,0.007986159551711336,5,1
0.8408668154761905,0.1174665178571429,5,1
0.07599203927176335,0.9716270083472842,1,5
0.9134921119326637,0.06865074521019343,5,1
0.9985584077380952,0.007393973214285698,5,1
0.39401971726190477,0.11193266369047616,2,1
0.16764322916666663,0.24307105654761907,1,2
0.03687686011904767,0.04050409226190477,1,1
0.9981863839285714,0.007765997023809534,5,1
0.0009765625,0.9930710565476191,1,5
0.9607514880952381,0.0809151785714286,5,1
0.9786086309523809,0.9142485119047619,5,5
0.8081287202380952,0.5847284226190477,5,3
0.8051587059384301,0.18293653215680805,5,1
0.9212239583333334,0.6025855654761905,5,4
0.9271825154622396,0.09662700834728422,5,1
0.5161365327380952,0.5017206101190477,3,3
0.879563467843192,0.049007960728236655,5,1
0.9089006696428571,0.0910993303571429,5,1
0.9684244791666666,0.019670758928571397,5,1
0.9702380952380952,0.04761904761904767,5,1
0.8850911458333334,0.1625279017857143,5,1
0.9282459077380952,0.04794456845238093,5,1
0.837301526750837,0.2043651399158296,5,2
0.9980654943557012,0.007886886596679688,5,1
0.9845610119047619,0.015438988095238138,5,1
0.9178292410714286,0.6952659970238095,5,4
0.9547991071428571,0.0630580357142857,5,1
